Org Defined ID,Attempt #,Attempt Start,Attempt End,Section #,Q #,Q Type,Q Title,Q Text,Bonus?,Difficulty,Answer,Answer Match,Score,Out Of
175426,1,1/23/2021 4:17 PM,1/23/2021 4:19 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,A,0.5,1
175426,1,1/23/2021 4:17 PM,1/23/2021 4:19 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,130,0.5,1
175426,1,1/23/2021 4:17 PM,1/23/2021 4:19 PM,1,,,Summary:,,Trees,,,,,
165817,1,1/23/2021 4:38 PM,1/23/2021 4:39 PM,1,,,Trees,,,,,,,
165817,1,1/23/2021 4:38 PM,1/23/2021 4:39 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0,1
165817,1,1/23/2021 4:38 PM,1/23/2021 4:39 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,200,0,1
165817,1,1/23/2021 4:38 PM,1/23/2021 4:39 PM,1,,,Summary:,,Trees,,,,,
268890,1,1/25/2021 1:11 PM,1/25/2021 1:13 PM,1,,,Trees,,,,,,,
268890,1,1/25/2021 1:11 PM,1/25/2021 1:13 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,A,0.5,1
268890,1,1/25/2021 1:11 PM,1/25/2021 1:13 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,120,0.5,1
268890,1,1/25/2021 1:11 PM,1/25/2021 1:13 PM,1,,,Summary:,,Trees,,,,,
277888,1,1/25/2021 2:02 AM,1/25/2021 2:03 AM,1,,,Trees,,,,,,,
277888,1,1/25/2021 2:02 AM,1/25/2021 2:03 AM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0,1
277888,1,1/25/2021 2:02 AM,1/25/2021 2:03 AM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,300,0,1
277888,1,1/25/2021 2:02 AM,1/25/2021 2:03 AM,1,,,Summary:,,Trees,,,,,
270550,1,1/24/2021 3:36 AM,1/24/2021 3:37 AM,1,,,Trees,,,,,,,
270550,1,1/24/2021 3:36 AM,1/24/2021 3:37 AM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0.5,1
270550,1,1/24/2021 3:36 AM,1/24/2021 3:37 AM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,70,0.5,1
270550,1,1/24/2021 3:36 AM,1/24/2021 3:37 AM,1,,,Summary:,,Trees,,,,,
176205,1,1/25/2021 6:32 PM,1/25/2021 6:32 PM,1,,,Trees,,,,,,,
176205,1,1/25/2021 6:32 PM,1/25/2021 6:32 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0,1
176205,1,1/25/2021 6:32 PM,1/25/2021 6:32 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,200,0,1
176205,1,1/25/2021 6:32 PM,1/25/2021 6:32 PM,1,,,Summary:,,Trees,,,,,
