Org Defined ID,Attempt #,Attempt Start,Attempt End,Section #,Q #,Q Type,Q Title,Q Text,Bonus?,Difficulty,Answer,Answer Match,Score,Out Of
219087,1,1/24/2021 6:54 AM,1/24/2021 6:56 AM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0.5,1
219087,1,1/24/2021 6:54 AM,1/24/2021 6:56 AM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,70,0.5,1
219087,1,1/24/2021 6:54 AM,1/24/2021 6:56 AM,1,,,Summary:,,Trees,,,,,
220381,1,1/25/2021 12:30 PM,1/25/2021 12:31 PM,1,,,Trees,,,,,,,
220381,1,1/25/2021 12:30 PM,1/25/2021 12:31 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0.5,1
220381,1,1/25/2021 12:30 PM,1/25/2021 12:31 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,60,0.5,1
220381,1,1/25/2021 12:30 PM,1/25/2021 12:31 PM,1,,,Summary:,,Trees,,,,,
195274,1,1/26/2021 2:46 PM,1/26/2021 2:46 PM,1,,,Trees,,,,,,,
195274,1,1/26/2021 2:46 PM,1/26/2021 2:46 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,A,0.5,1
195274,1,1/26/2021 2:46 PM,1/26/2021 2:46 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,80,0.5,1
195274,1,1/26/2021 2:46 PM,1/26/2021 2:46 PM,1,,,Summary:,,Trees,,,,,
223027,1,1/24/2021 6:52 PM,1/24/2021 6:54 PM,1,,,Trees,,,,,,,
223027,1,1/24/2021 6:52 PM,1/24/2021 6:54 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,A,0.5,1
223027,1,1/24/2021 6:52 PM,1/24/2021 6:54 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,100,0.5,1
223027,1,1/24/2021 6:52 PM,1/24/2021 6:54 PM,1,,,Summary:,,Trees,,,,,
277079,1,1/24/2021 11:04 PM,1/24/2021 11:06 PM,1,,,Trees,,,,,,,
277079,1,1/24/2021 11:04 PM,1/24/2021 11:06 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0.5,1
277079,1,1/24/2021 11:04 PM,1/24/2021 11:06 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,150,0.5,1
277079,1,1/24/2021 11:04 PM,1/24/2021 11:06 PM,1,,,Summary:,,Trees,,,,,
203631,1,1/23/2021 10:00 PM,1/23/2021 10:01 PM,1,,,Trees,,,,,,,
203631,1,1/23/2021 10:00 PM,1/23/2021 10:01 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0.5,1
203631,1,1/23/2021 10:00 PM,1/23/2021 10:01 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,80,0.5,1
203631,1,1/23/2021 10:00 PM,1/23/2021 10:01 PM,1,,,Summary:,,Trees,,,,,
209944,1,1/24/2021 9:18 AM,1/24/2021 9:20 AM,1,,,Trees,,,,,,,
209944,1,1/24/2021 9:18 AM,1/24/2021 9:20 AM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,A,0,1
209944,1,1/24/2021 9:18 AM,1/24/2021 9:20 AM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,14,0,1
209944,1,1/24/2021 9:18 AM,1/24/2021 9:20 AM,1,,,Summary:,,Trees,,,,,
214719,1,1/24/2021 11:46 AM,1/24/2021 11:46 AM,1,,,Trees,,,,,,,
214719,1,1/24/2021 11:46 AM,1/24/2021 11:46 AM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,b,0,1
214719,1,1/24/2021 11:46 AM,1/24/2021 11:46 AM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,200,0,1
214719,1,1/24/2021 11:46 AM,1/24/2021 11:46 AM,1,,,Summary:,,Trees,,,,,
228024,1,1/23/2021 5:33 PM,1/23/2021 5:33 PM,1,,,Trees,,,,,,,
228024,1,1/23/2021 5:33 PM,1/23/2021 5:33 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0.5,1
228024,1,1/23/2021 5:33 PM,1/23/2021 5:33 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,150,0.5,1
228024,1,1/23/2021 5:33 PM,1/23/2021 5:33 PM,1,,,Summary:,,Trees,,,,,
209997,1,1/25/2021 6:55 PM,1/25/2021 6:55 PM,1,,,Trees,,,,,,,
209997,1,1/25/2021 6:55 PM,1/25/2021 6:55 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0,1
209997,1,1/25/2021 6:55 PM,1/25/2021 6:55 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,160,0,1
209997,1,1/25/2021 6:55 PM,1/25/2021 6:55 PM,1,,,Summary:,,Trees,,,,,
276628,1,1/24/2021 6:17 PM,1/24/2021 6:17 PM,1,,,Trees,,,,,,,
276628,1,1/24/2021 6:17 PM,1/24/2021 6:17 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0.5,1
276628,1,1/24/2021 6:17 PM,1/24/2021 6:17 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,70M,0.5,1
276628,1,1/24/2021 6:17 PM,1/24/2021 6:17 PM,1,,,Summary:,,Trees,,,,,
229554,1,1/23/2021 8:18 PM,1/23/2021 8:19 PM,1,,,Trees,,,,,,,
229554,1,1/23/2021 8:18 PM,1/23/2021 8:19 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,A,0.5,1
229554,1,1/23/2021 8:18 PM,1/23/2021 8:19 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,100,0.5,1
229554,1,1/23/2021 8:18 PM,1/23/2021 8:19 PM,1,,,Summary:,,Trees,,,,,
211829,1,1/25/2021 6:48 PM,1/25/2021 6:49 PM,1,,,Trees,,,,,,,
211829,1,1/25/2021 6:48 PM,1/25/2021 6:49 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0,1
211829,1,1/25/2021 6:48 PM,1/25/2021 6:49 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,200,0,1
211829,1,1/25/2021 6:48 PM,1/25/2021 6:49 PM,1,,,Summary:,,Trees,,,,,
190863,1,1/23/2021 11:22 PM,1/23/2021 11:24 PM,1,,,Trees,,,,,,,
190863,1,1/23/2021 11:22 PM,1/23/2021 11:24 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,A,0,1
190863,1,1/23/2021 11:22 PM,1/23/2021 11:24 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,40,0,1
190863,1,1/23/2021 11:22 PM,1/23/2021 11:24 PM,1,,,Summary:,,Trees,,,,,
211575,1,1/24/2021 9:59 AM,1/24/2021 9:59 AM,1,,,Trees,,,,,,,
211575,1,1/24/2021 9:59 AM,1/24/2021 9:59 AM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0.5,1
211575,1,1/24/2021 9:59 AM,1/24/2021 9:59 AM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,120,0.5,1
211575,1,1/24/2021 9:59 AM,1/24/2021 9:59 AM,1,,,Summary:,,Trees,,,,,
282057,1,1/24/2021 9:21 PM,1/24/2021 9:23 PM,1,,,Trees,,,,,,,
282057,1,1/24/2021 9:21 PM,1/24/2021 9:23 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0.5,1
282057,1,1/24/2021 9:21 PM,1/24/2021 9:23 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,100,0.5,1
282057,1,1/24/2021 9:21 PM,1/24/2021 9:23 PM,1,,,Summary:,,Trees,,,,,
208927,1,1/23/2021 11:33 PM,1/23/2021 11:34 PM,1,,,Trees,,,,,,,
208927,1,1/23/2021 11:33 PM,1/23/2021 11:34 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0.5,1
208927,1,1/23/2021 11:33 PM,1/23/2021 11:34 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,150,0.5,1
208927,1,1/23/2021 11:33 PM,1/23/2021 11:34 PM,1,,,Summary:,,Trees,,,,,
200171,1,1/23/2021 10:05 PM,1/23/2021 10:06 PM,1,,,Trees,,,,,,,
200171,1,1/23/2021 10:05 PM,1/23/2021 10:06 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0.5,1
200171,1,1/23/2021 10:05 PM,1/23/2021 10:06 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,55,0.5,1
200171,1,1/23/2021 10:05 PM,1/23/2021 10:06 PM,1,,,Summary:,,Trees,,,,,
211862,1,1/24/2021 11:51 AM,1/24/2021 11:52 AM,1,,,Trees,,,,,,,
211862,1,1/24/2021 11:51 AM,1/24/2021 11:52 AM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0,1
211862,1,1/24/2021 11:51 AM,1/24/2021 11:52 AM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,200,0,1
211862,1,1/24/2021 11:51 AM,1/24/2021 11:52 AM,1,,,Summary:,,Trees,,,,,
235612,1,1/24/2021 4:27 PM,1/24/2021 4:29 PM,1,,,Trees,,,,,,,
235612,1,1/24/2021 4:27 PM,1/24/2021 4:29 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,150,0,1
235612,1,1/24/2021 4:27 PM,1/24/2021 4:29 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,168,0,1
235612,1,1/24/2021 4:27 PM,1/24/2021 4:29 PM,1,,,Summary:,,Trees,,,,,
213384,1,1/23/2021 9:41 PM,1/23/2021 9:42 PM,1,,,Trees,,,,,,,
213384,1,1/23/2021 9:41 PM,1/23/2021 9:42 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0.5,1
213384,1,1/23/2021 9:41 PM,1/23/2021 9:42 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,100 metres,0.5,1
213384,1,1/23/2021 9:41 PM,1/23/2021 9:42 PM,1,,,Summary:,,Trees,,,,,
199582,1,1/27/2021 1:11 PM,1/27/2021 1:12 PM,1,,,Trees,,,,,,,
199582,1,1/27/2021 1:11 PM,1/27/2021 1:12 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0.5,1
199582,1,1/27/2021 1:11 PM,1/27/2021 1:12 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,80,0.5,1
199582,1,1/27/2021 1:11 PM,1/27/2021 1:12 PM,1,,,Summary:,,Trees,,,,,
182530,1,1/24/2021 1:40 PM,1/24/2021 1:42 PM,1,,,Trees,,,,,,,
182530,1,1/24/2021 1:40 PM,1/24/2021 1:42 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0.5,1
182530,1,1/24/2021 1:40 PM,1/24/2021 1:42 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,80,0.5,1
182530,1,1/24/2021 1:40 PM,1/24/2021 1:42 PM,1,,,Summary:,,Trees,,,,,
222368,1,1/24/2021 4:20 PM,1/24/2021 4:20 PM,1,,,Trees,,,,,,,
222368,1,1/24/2021 4:20 PM,1/24/2021 4:20 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0,1
222368,1,1/24/2021 4:20 PM,1/24/2021 4:20 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,175,0,1
222368,1,1/24/2021 4:20 PM,1/24/2021 4:20 PM,1,,,Summary:,,Trees,,,,,
271952,1,1/25/2021 12:46 PM,1/25/2021 12:47 PM,1,,,Trees,,,,,,,
271952,1,1/25/2021 12:46 PM,1/25/2021 12:47 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,A,0.5,1
271952,1,1/25/2021 12:46 PM,1/25/2021 12:47 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,100,0.5,1
271952,1,1/25/2021 12:46 PM,1/25/2021 12:47 PM,1,,,Summary:,,Trees,,,,,
116524,1,1/28/2021 10:35 PM,1/28/2021 10:35 PM,1,,,Trees,,,,,,,
116524,1,1/28/2021 10:35 PM,1/28/2021 10:35 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,less than,0,1
116524,1,1/28/2021 10:35 PM,1/28/2021 10:35 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,30,0,1
116524,1,1/28/2021 10:35 PM,1/28/2021 10:35 PM,1,,,Summary:,,Trees,,,,,
226880,1,1/25/2021 8:48 AM,1/25/2021 8:49 AM,1,,,Trees,,,,,,,
226880,1,1/25/2021 8:48 AM,1/25/2021 8:49 AM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0.5,1
226880,1,1/25/2021 8:48 AM,1/25/2021 8:49 AM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,70,0.5,1
226880,1,1/25/2021 8:48 AM,1/25/2021 8:49 AM,1,,,Summary:,,Trees,,,,,
192823,1,1/23/2021 4:49 PM,1/23/2021 4:50 PM,1,,,Trees,,,,,,,
192823,1,1/23/2021 4:49 PM,1/23/2021 4:50 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0.5,1
192823,1,1/23/2021 4:49 PM,1/23/2021 4:50 PM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,100,0.5,1
192823,1,1/23/2021 4:49 PM,1/23/2021 4:50 PM,1,,,Summary:,,Trees,,,,,
219416,1,1/24/2021 11:33 AM,1/24/2021 11:33 AM,1,,,Trees,,,,,,,
219416,1,1/24/2021 11:33 AM,1/24/2021 11:33 AM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,A,0,1
219416,1,1/24/2021 11:33 AM,1/24/2021 11:33 AM,,1,FIB,Trees 1,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 50 metres tall? B.  more than 50 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,30,0,1
219416,1,1/24/2021 11:33 AM,1/24/2021 11:33 AM,1,,,Summary:,,Trees,,,,,
242681,1,1/24/2021 6:23 AM,1/24/2021 6:24 AM,1,,,Trees,,,,,,,
242681,1,1/24/2021 6:23 AM,1/24/2021 6:24 AM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,B,0,1
242681,1,1/24/2021 6:23 AM,1/24/2021 6:24 AM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 2,250,0,1
242681,1,1/24/2021 6:23 AM,1/24/2021 6:24 AM,1,,,Summary:,,Trees,,,,,
80685,1,1/25/2021 6:01 PM,1/25/2021 6:01 PM,1,,,Trees,,,,,,,
80685,1,1/25/2021 6:01 PM,1/25/2021 6:01 PM,,1,FIB,Trees 2,The coast redwood is perhaps the tallest species of tree growing today. Do you think the tallest tree of this species alive today is  A.  less than 150 metres tall? B.  more than 150 metres tall?Answer A or B in the box below  _______  Write down your best guess (in metres) of how tall you think the tallest tree might be. _______,False,1,Answer for blank # 1,A,0.5,1
